id,name,symbol,circulating_supply,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
541,Syscoin,SYS,750291065.2705494,0.10757387871512603,3513881.00085449,80711720.05645679,0.60084641,-4.60538889,-6.28383559,80711720.05645679
6843,Radicle,RAD,47195237.91665251,1.6906373630290605,35483272.256937,79790032.57893853,-2.95307597,14.18009793,6.58687752,79790032.57893853
8719,Illuvium,ILV,1911455.458403,41.30438004488503,5940661.72757305,78951482.69274743,0.2183516,4.50738671,-13.93188555,78951482.69274743
9308,Vulcan Forged PYR,PYR,27182227.0,2.849556609198531,16760238.56067277,77457294.60058476,0.47466497,3.38235318,-11.54271839,77457294.60058476
3217,Ontology Gas,ONG,327807146.9127424,0.23184777821627311,2521949.07578364,76001358.69513476,0.5660812,5.99209244,-16.31374036,76001358.69513476
9640,MetisDAO,METIS,4404390.18425,17.26013676483778,3215757.86842564,76020376.94586408,0.28193189,1.85232573,-7.89065631,76020376.94586408
3814,Celer Network,CELR,7085488367.278,0.010559956439999161,2844083.22385261,74822448.51457645,0.36645291,5.58164112,-13.98519363,74822448.51457645
4206,WINkLink,WIN,961737300000.0,7.76040019632738e-05,9965239.38956476,74634663.31735365,0.24486499,0.77173725,-12.2953855,74634663.31735365
7281,Persistence,XPRT,136467454.269613,0.5410438789204138,325148.66842043,73834880.80442561,0.03293246,1.60856261,-7.59039811,73834880.80442561
18579,Wrapped TRON,WTRX,101676082428.01094,0.05497829850009556,895740.92813372,5589978010.047506,0.75294009,2.42174398,1.17204527,5589978010.047506
5015,HEX,HEX,173411074413.06497,0.024810334620764672,3036215.10273627,4302386783.134464,0.06182725,2.04878862,-12.86765044,4302386783.134464
8085,Lido Staked ETH,stETH,3487728.0,1189.6725029608915,23086032.0174275,4149254099.406784,0.73200397,3.17781069,-7.70475193,4149254099.406784
6952,Frax,FRAX,1023027133.2587842,0.9994755965300441,9059098.20094448,1022490654.2802442,-0.22507266,0.30713054,-0.05523947,1022490654.2802442
7192,Wrapped BNB,WBNB,3752756.71247801,252.21393397608816,57680663.66181718,946497533.7092505,0.6306725,4.67037031,-7.06844673,946497533.7092505
4023,Bitcoin BEP2,BTCB,53467.89242283,16925.65303910009,3453119.12794698,904978995.8807492,0.38584823,3.01018021,-4.66681958,904978995.8807492
3718,BitTorrent,BTTOLD,990000000000.0,0.0006750957091697449,157209.16628206,668344752.0780474,0.46926616,0.04911071,0.68399024,668344752.0780474
6941,Huobi BTC,HBTC,38969.49700474,16828.13520719635,40407.69951757,655783964.5521978,0.10061327,2.09777843,-5.37524421,655783964.5521978
5176,Tether Gold,XAUT,246524.0,1797.7376385316775,1734578.86907082,443185473.60138327,-0.09610167,1.55855301,0.47812557,443185473.60138327
11948,Radix,XRD,10058417399.800528,0.03438152134301978,242780.80700755,345823692.5082433,-0.03923121,-1.78333304,-13.93907657,345823692.5082433
17704,GensoKishi Metaverse,MV,1709312901.15,0.18393271952633797,795315.05399335,314398570.429974,-0.10741618,-5.26290763,-14.36386604,314398570.429974
4195,FTX Token,FTT,328895112.304385,0.938581170331145,4748233.591706,308694759.42284304,1.19852316,-1.31977833,-33.12408147,308694759.42284304
5446,USDJ,USDJ,265600536.57383397,1.06610424812945,890092.10205735,283157860.3468258,0.1928736,1.54633072,1.68108632,283157860.3468258
11092,Bitget Token,BGB,1400000000.0,0.18715699999624025,3576416.76996852,262019799.99473634,0.09646086,3.94442214,-1.23318627,262019799.99473634
5830,NXM,NXM,6594067.84129139,38.309075764931315,63953.72397836,252612644.53112894,0.22754808,5.52021712,-10.59845499,252612644.53112894
22538,T-mac DAO,TMG,1000000000.0,0.2500229230868652,124678.96265004,250022923.0868652,0.80505662,2.88248735,-5.04376458,250022923.0868652
5804,DeFiChain,DFI,510738160.85252774,0.45300690653242887,2501602.19107076,231367914.29586565,0.01926573,1.44764427,-7.96140787,231367914.29586565
2943,Rocket Pool,RPL,10279742.404181,19.30139493029604,402066.76469812,198413367.92480838,0.22630718,3.73629042,-9.20163171,198413367.92480838
9566,Liquity USD,LUSD,181512558.7261292,1.0230841751764408,576459.10110337,185702626.42848718,-0.01736487,0.23646435,-0.03206286,185702626.42848718
3918,Safe,SAFE,20835499.35,7.214461450256112,0.0,150316906.8574113,0.02634811,17.1415527,-11.8144306,150316906.8574113
2394,Telcoin,TEL,64743700557.96,0.0023137948340851105,588726.05256351,149803639.89056113,-0.26758946,0.19169127,-13.46623353,149803639.89056113
4512,LINK,LN,6262618.0,23.32060842116588,875185.81033065,146048062.06934503,0.07353461,8.5826847,-4.72092742,146048062.06934503
20014,Krypton DAO,KRD,102457125.0,1.4184030631256699,23040.7777774,145325499.93904966,0.09399215,-14.96652897,50.15802616,145325499.93904966
2989,STASIS EURO,EURS,124125940.0,1.0552734722850472,940226.80110354,130986811.70444544,0.0296336,-0.05357284,-0.31788363,130986811.70444544
11079,Bitgert,BRISE,395688215721653.0,3.340899357555952e-07,1518203.57648417,132195450.56969313,1.68652479,0.93995715,-14.27137714,132195450.56969313
3795,ZEON,ZEON,30529103436.312363,0.0039617,204912.07757049,120947149.0836387,-0.03406467,0.91754804,0.36556911,120947149.0836387
10407,Baby Doge Coin,BabyDoge,1.15113333036839e+17,9.72636380816673e-10,2623328.0438285,111963415.62869546,0.41199206,4.81205898,-8.65282875,111963415.62869546
5198,Creditcoin,CTC,207254279.0,0.538825895660525,16344581.77144469,111673972.51165134,1.0482808,3.63109926,7.4013939,111673972.51165134
7958,Venus USDC,vUSDC,4771015133.0,0.021762399538705842,24513177.9036074,103828737.5295578,0.00821327,0.00643081,0.04774757,103828737.5295578
13523,Merit Circle,MC,322101826.0,0.3195654827216373,1503138.30653401,102932625.51121083,0.07407296,2.76070537,-16.99174691,102932625.51121083
6651,USDX [Kava],USDX,111567264.0,0.8708798456961689,254523.14528102,97161681.65706374,0.70405338,0.31280731,-0.19956988,97161681.65706374
14519,VVS Finance,VVS,30665885965886.29,3.0510496129664096e-06,438600.8215956,93563139.50748941,0.41854959,1.55479456,-9.89667899,93563139.50748941
5625,LUKSO,LYXe,15405915.70885664,6.042964256408672,2378544.37545795,93097397.96586554,1.18668995,19.91702038,3.24988466,93097397.96586554
1710,Veritaseum,VERI,2149646.44,42.07029858967173,9404.83529025,90436267.59302485,0.21839024,3.11098229,-15.17978007,90436267.59302485
7548,WEMIX,WEMIX,245224828.58408332,0.3530912734457003,1911518.54543557,86586747.00525755,0.4279298,2.68722291,-18.08782384,86586747.00525755
7326,DeXe,DEXE,36472592.37570211,2.3381451699208546,4321324.09685748,85278215.69774008,0.90436202,3.89994825,-2.63766186,85278215.69774008
3089,AVINOC,AVINOC,389244472.194085,0.21268082259431165,451600.28165391,82784834.53652667,0.06210165,0.35877939,6.33041766,82784834.53652667
20396,Kaspa,KAS,15293754911.636671,0.0051889771440257314,1723818.87679601,79358944.68281396,1.20732031,-2.11948008,-15.46239834,79358944.68281396
5892,Anyswap,ANY,18639320.216,4.224188558407499,16867.15110093,78736003.19292077,0.18128392,7.25697363,-2.7073122,78736003.19292077
1762,Ergo,ERG,58638426.0,1.2982484549498734,766013.60839656,76127245.95519249,0.10546646,0.54455501,-7.85670405,76127245.95519249
10442,Decentralized Social,DESO,8884536.0,8.426625889171119,125045.58690056,74866661.07087281,-0.7027774,-2.68123491,-7.62825403,74866661.07087281
2982,MVL,MVL,22252958863.1027,0.003324841254071351,4293420.57401288,73987555.65319656,0.61727037,3.9250923,-5.17632096,73987555.65319656
3978,Chromia,CHR,686549902.0,0.10724771083764882,4761270.08962327,73630905.36531213,0.336807,4.45011879,-11.08595534,73630905.36531213
4948,Nervos Network,CKB,33340068750.291035,0.002200425799951923,837701.72948251,73362347.45031126,0.29153436,5.24384118,-11.2618308,73362347.45031126
2299,aelf,ELF,522590453.65919,0.1400384718816465,6984170.43623147,73182768.55036937,0.10575575,-2.11123383,4.14454053,73182768.55036937
17081,LooksRare,LOOKS,469539051.875,0.1556574751464035,3213070.51366967,73087263.29749867,-0.11346856,8.79433766,-15.58461846,73087263.29749867
22764,Hooked Protocol,HOOK,50000000.0,1.4408178214402836,17387119.60527014,72040891.07201418,-0.36353315,4.21632018,-17.91698318,72040891.07201418
3884,Function X,FX,408520357.0,0.175186333382599,1945436.1649313,71567183.45498036,0.03309395,4.38254682,-5.35537937,71567183.45498036
1732,Numeraire,NMR,5888503.64405066,12.132180128142602,2924913.0170499,71440386.89484671,0.0730084,3.65458867,-11.61240821,71440386.89484671
3773,Fetch.ai,FET,818912300.0,0.08619349195345105,10361954.72185794,70584910.74063209,0.01258421,2.48142555,-4.79790332,70584910.74063209
3951,Pirate Chain,ARRR,194956934.18775,0.36020712853844883,64070.68978198,70224877.45242877,0.57772837,2.81506093,2.7084962,70224877.45242877
8335,Mdex,MDX,935180861.32461,0.07467122967709514,7015179.05287959,69831104.88559361,0.14063769,2.58895158,-9.92181394,69831104.88559361
6756,Acala Token,ACA,571172222.0,0.12177066511576824,1156312.96206538,69552021.36859123,0.17267642,0.3924839,-10.71068359,69552021.36859123
5072,Rakon,RKN,242857143.0,0.28634590154180956,45838.94724669,69541147.55820316,0.22754808,2.17179934,17.17691138,69541147.55820316
9175,MOBOX,MBOX,168880908.0,0.4107354684429083,3797026.54603319,69365378.8584437,0.31732803,4.50136163,-8.38455508,69365378.8584437
4120,Prom,PROM,16450000.0,4.206263446004824,1976481.04245553,69193033.68677935,0.03532698,2.27849795,-10.2064004,69193033.68677935
9543,Biconomy,BICO,255027523.8855556,0.2702729262460879,3569944.34858629,68927035.1538432,0.32494949,0.91386856,-15.84828265,68927035.1538432
2539,Ren,REN,999037500.3618875,0.06855265262850954,8558228.9017322,68486670.72516295,1.39865575,2.82058533,-19.11190951,68486670.72516295
1320,Ardor,ARDR,998999495.0,0.06812359212046401,7419386.21392114,68055434.12592952,0.67013001,6.67489582,-9.80606224,68055434.12592952
5444,Cartesi,CTSI,650842266.3024007,0.10410001336630273,3878035.51901204,67752688.62143467,0.17937496,4.52730922,-13.67773383,67752688.62143467
5566,Keep Network,KEEP,860762270.3720057,0.07878143471914648,1418002.91917882,67812086.61201647,0.8234421,8.3905043,-12.64155839,67812086.61201647
1757,FUNToken,FUN,10962808529.398026,0.006170124058142902,1836163.75086125,67641888.65205297,0.12118436,2.03098078,-6.61823908,67641888.65205297
7878,MobileCoin,MOB,74218324.0,0.909138496747503,2575520.47210424,67474735.51247913,0.36640375,3.36741572,0.16771996,67474735.51247913
1230,Steem,STEEM,422497660.382,0.1584299058037524,2814389.25740509,66936264.53662604,0.31349206,7.49816112,-11.24569949,66936264.53662604
6748,Centrifuge,CFG,360263043.0,0.1837686461081441,249663.09900568,66205051.6549101,0.33698283,4.01767377,-4.75050834,66205051.6549101
5841,NEST Protocol,NEST,2911743948.0,0.022739178925870455,1801123.6311643,66210666.61989244,-0.05806604,1.98843503,-8.80525928,66210666.61989244
2856,CEEK VR,CEEK,805717779.245471,0.08069764435213846,7850752.74817772,65019526.797745824,0.53492122,4.3955594,-14.8842088,65019526.797745824
12147,Synapse,SYN,139773376.0,0.4646794417010082,566906.5500452,64949814.324345104,-0.23446813,0.8890695,-23.98503236,64949814.324345104
2467,OriginTrail,TRAC,365481590.322617,0.17755274035893345,1035533.8114027,64892257.9125217,-0.74249879,0.46893086,-13.05389118,64892257.9125217
3992,COTI,COTI,1108643952.08,0.058308876558632074,2613588.81627592,64643783.349306725,0.45607262,3.62394543,-17.253402,64643783.349306725
3835,Orbs,ORBS,2876767038.89,0.022401711000201087,781714.53763495,64444503.82011802,0.71015718,4.0989084,-11.67696806,64444503.82011802
5908,dKargo,DKA,2402083333.0,0.026675815412133295,3322478.65898992,64077531.59566991,0.16691426,7.35264215,-8.65018319,64077531.59566991
11240,HI,HI,2898698243.0,0.021929150300071292,671360.1177154,63565989.44529958,-0.35898721,-10.80467066,-10.74192256,63565989.44529958
4761,NuCypher,NU,703000000.0,0.09088593778021324,1577018.52888364,63892814.25948991,-0.22405561,3.29493293,-12.1973375,63892814.25948991
3600,Humanscape,HUM,871409623.0588279,0.07289679253108025,28116319.80979823,63522966.50170622,-0.01378337,4.68233613,-11.14466336,63522966.50170622
10746,Biswap,BSW,357331693.0,0.176602549100787,3318062.47250274,63105687.858299844,0.30859991,2.19088821,-12.90886485,63105687.858299844
2132,Powerledger,POWR,481021125.39,0.13096182750825838,3176316.90176194,62995405.651153505,0.39991203,7.06666774,-12.23822867,62995405.651153505
1343,Stratis,STRAX,144242055.405995,0.4333762475592519,13725432.07864597,62511080.712083824,0.32563771,7.18774345,-9.32318952,62511080.712083824
2930,IQ,IQ,12521015157.0,0.004975335927481145,43187040.21982246,62296256.559158064,0.27926506,11.58345856,-10.41702742,62296256.559158064
3855,Locus Chain,LOCUS,2081062787.3474767,0.0299280198720211,869041.00518372,62282088.4546589,0.11609069,15.61058153,-12.39185806,62282088.4546589
1886,Dent,DENT,99007791202.73587,0.0006221466837233607,4014472.31182188,61597368.95955704,0.22314373,4.7448309,-11.468481,61597368.95955704
4807,Shentu,CTK,87740932.1257,0.7006541490486153,1801879.54519612,61476048.13526465,0.7921075,5.37187504,-8.10144747,61476048.13526465
11346,RACA,RACA,330733771074.6395,0.00018444140445237058,4683383.19787003,61001001.23683533,0.06658232,3.07296707,-11.45579276,61001001.23683533
5777,renBTC,RENBTC,3579.69855233,16944.18968264318,11319497.86179522,60655091.27736271,0.17611554,2.89118435,-5.07580725,60655091.27736271
7232,Alpha Venture DAO,ALPHA,750000000.0000001,0.08056628251686383,1568985.45336798,60424711.88764788,0.54983771,3.97751005,-15.0079913,60424711.88764788
4679,Band Protocol,BAND,35191821.0,1.6947486658488307,14806572.54807926,59641291.68854086,0.60510444,4.94535594,-12.40445099,59641291.68854086
7817,Bifrost,BFC,1088467441.0,0.05458134517081094,469805.61578969,59410017.10441029,0.20815906,4.98460026,-14.52500043,59410017.10441029
11877,Galxe,GAL,54267332.69909333,1.0837188231158112,10346796.25666959,58810529.9262956,0.60471999,6.33945727,-22.92161152,58810529.9262956
7959,Venus BUSD,vBUSD,2694770470.0,0.021765118568457236,7009526.74110389,58651998.79432724,-0.00761535,0.00526577,0.00750561,58651998.79432724
5266,MiL.k,MLK,252387956.0,0.23136051519296705,1490311.69093624,58392607.528659895,0.16471355,1.91144708,-11.1737234,58392607.528659895
5279,Sologenic,SOLO,399947699.0,0.14594478624546123,619316.06925452,58370281.43991907,0.30711663,3.13626411,-5.37077547,58370281.43991907
11289,Spell Token,SPELL,107405628968.52492,0.0005418033305161882,6747500.07325067,58192727.491332784,0.1856696,4.25821524,-14.15350861,58192727.491332784
4189,Ultra,UOS,303793577.7977,0.19078044821012602,535382.170193,57957874.93560299,-0.4400001,0.63780925,-12.46408852,57957874.93560299
3626,RSK Smart Bitcoin,RBTC,3415.18279697,16925.310598398624,23014.3200644,57803029.589025,0.47462675,3.01132746,-4.79482639,57803029.589025
7242,cVault.finance,CORE,10000.0,5766.819364650282,5014.61920677,57668193.64650282,0.20819577,4.27378902,-1.295618,57668193.64650282
22461,Hashflow,HFT,174164012.06210005,0.32971983836454977,15616538.78580067,57425329.90603712,0.56188039,4.20257084,-21.97086343,57425329.90603712
20362,Polymesh,POLYX,403259917.0,0.14170331784814325,5639937.44807405,57143268.19406687,0.12824846,6.53175317,-7.77860095,57143268.19406687
2780,NKN,NKN,700000000.0,0.08118956782287143,2188831.09120949,56832697.47601,0.45971087,3.6041335,-5.04939451,56832697.47601
1727,Bancor,BNT,162363587.9842394,0.34862095538727017,4211538.98136359,56603349.163170636,-0.16914889,2.49402643,-7.90015657,56603349.163170636
2588,Loom Network,LOOM,1300000000.0,0.04312345916665517,16097813.85271982,56060496.916651726,0.36782534,4.73928737,-12.10200716,56060496.916651726
5161,WazirX,WRX,381856872.3419691,0.14639265163214957,955749.47336151,55901040.08610009,0.07206349,3.1574381,-10.00610493,55901040.08610009
7824,Vai,VAI,57498554.0,0.9642561101833546,82650.85227098,55443332.02120756,-0.04941865,-0.59371297,-1.75039429,55443332.02120756
6951,Reef,REEF,20896061948.0,0.002636831526409875,10501146.2040085,55099394.922300145,0.33930397,6.56564824,-13.29568768,55099394.922300145
2763,Morpheus.Network,MNW,47180013.8588,1.1611276072281693,297413.19460258,54782016.60086031,0.31483913,5.26176722,-6.56780518,54782016.60086031
10641,RichQUACK.com,QUACK,4.40859612741523e+16,1.235275645089625e-09,4813573.15063407,54458314.252324715,0.19772771,3.71673711,-9.30593887,54458314.252324715
6841,Phala Network,PHA,453425970.66,0.12018874077356809,7938120.12491771,54496696.44765823,0.02396683,4.74587007,-14.35898026,54496696.44765823
7288,Venus,XVS,14272678.0,3.7948654416543404,1475789.61348831,54162892.50206019,0.27498417,5.81360277,-10.4034486,54162892.50206019
4747,Velas,VLX,2391020771.532113,0.02246233088811155,1084077.04878049,53707899.73050209,-0.26988488,-2.67084054,-10.00329643,53707899.73050209
1104,Augur,REP,11000000.0,4.866589054505478,10015918.24459942,53532479.59956025,0.2020153,3.74637697,-12.98776193,53532479.59956025
2424,SingularityNET,AGIX,1146022023.1070104,0.046603438550024336,3464183.43575154,53408566.930842124,-0.05969162,0.90149401,-15.69122412,53408566.930842124
5326,Orbit Chain,ORC,634841234.0030029,0.08400694134509695,695162.96152818,53331070.30833923,0.20837313,2.52410879,-10.4124673,53331070.30833923
2896,Hifi Finance,MFT,10000000000.0,0.005294840496658427,54908771.4533499,52948404.96658427,0.24553824,8.67584221,-21.76628236,52948404.96658427
291,MaidSafeCoin,MAID,452552412.0,0.11626217473384208,30075.62060038,52614727.600165695,-4.26820464,-23.77357206,-1.36896738,52614727.600165695
11213,Star Atlas DAO,POLIS,153005849.2151,0.34331940743074824,221426.52871931,52529877.48596654,-0.03971833,-6.53149185,-16.60443208,52529877.48596654
7429,Liquity,LQTY,89580827.7185629,0.5852641438344082,377002.87273905,52428446.43868233,0.03239452,2.61553305,-4.296659,52428446.43868233
